# File: oem_prod.csv
# Title: oem production by country and sector
# Units: numbers
# Description: dummy
# Source: siam report to be changed
# Column types: cinnnnnnnnnnc
# ----------
iso,year,ICE Passenger vehicles,EV Passenger vehicles,ICE HCV,EV HCV,ICE LCV,EV LCV,3W,E 3W,E 2W,2W,unit_prod
swe,2001,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2001,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2001,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2001,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2001,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2001,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2001,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2001,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2001,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2001,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2001,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2002,0,0,0,0,0,0,0,0,0,0,vehicle
are,2002,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2002,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2002,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2002,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2002,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2002,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2002,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2002,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2002,0,0,0,0,0,0,0,0,0,0,vehicle
can,2002,0,0,0,0,0,0,0,0,0,0,vehicle
che,2002,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2002,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
col,2002,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2002,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2002,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2002,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2002,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2002,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2002,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2002,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2002,0,0,0,0,0,0,0,0,0,0,vehicle
est,2002,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2002,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2002,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2002,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2002,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2002,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2002,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2002,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2002,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2002,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2002,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2002,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2002,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2002,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2002,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2002,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2002,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2002,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2002,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2002,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2002,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2002,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2002,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2002,0,0,0,0,0,0,0,0,0,0,vehicle
per,2002,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2002,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2002,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2002,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2002,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2002,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2002,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2002,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2002,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2002,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2002,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2002,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2002,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2002,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2002,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2002,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2002,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2002,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2002,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2002,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2002,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2002,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2002,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2002,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2002,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2003,0,0,0,0,0,0,0,0,0,0,vehicle
are,2003,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2003,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2003,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2003,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2003,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2003,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2003,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2003,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2003,0,0,0,0,0,0,0,0,0,0,vehicle
can,2003,0,0,0,0,0,0,0,0,0,0,vehicle
che,2003,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2003,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
col,2003,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2003,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2003,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2003,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2003,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2003,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2003,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2003,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2003,0,0,0,0,0,0,0,0,0,0,vehicle
est,2003,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2003,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2003,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2003,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2003,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2003,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2003,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2003,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2003,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2003,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2003,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2003,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2003,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2003,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2003,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2003,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2003,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2003,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2003,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2003,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2003,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2003,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2003,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2003,0,0,0,0,0,0,0,0,0,0,vehicle
per,2003,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2003,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2003,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2003,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2003,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2003,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2003,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2003,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2003,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2003,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2003,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2003,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2003,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2003,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2003,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2003,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2003,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2003,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2003,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2003,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2003,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2003,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2003,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2003,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2003,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2004,0,0,0,0,0,0,0,0,0,0,vehicle
are,2004,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2004,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2004,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2004,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2004,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2004,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2004,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2004,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2004,0,0,0,0,0,0,0,0,0,0,vehicle
can,2004,0,0,0,0,0,0,0,0,0,0,vehicle
che,2004,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2004,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
col,2004,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2004,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2004,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2004,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2004,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2004,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2004,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2004,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2004,0,0,0,0,0,0,0,0,0,0,vehicle
est,2004,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2004,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2004,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2004,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2004,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2004,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2004,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2004,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2004,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2004,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2004,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2004,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2004,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2004,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2004,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2004,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2004,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2004,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2004,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2004,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2004,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2004,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2004,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2004,0,0,0,0,0,0,0,0,0,0,vehicle
per,2004,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2004,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2004,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2004,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2004,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2004,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2004,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2004,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2004,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2004,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2004,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2004,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2004,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2004,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2004,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2004,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2004,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2004,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2004,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2004,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2004,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2004,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2004,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2004,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2004,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2005,0,0,0,0,0,0,0,0,0,0,vehicle
are,2005,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2005,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2005,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2005,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2005,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2005,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2005,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2005,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2005,0,0,0,0,0,0,0,0,0,0,vehicle
can,2005,0,0,0,0,0,0,0,0,0,0,vehicle
che,2005,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2005,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
col,2005,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2005,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2005,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2005,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2005,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2005,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2005,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2005,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2005,0,0,0,0,0,0,0,0,0,0,vehicle
est,2005,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2005,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2005,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2005,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2005,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2005,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2005,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2005,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2005,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2005,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2005,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2005,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2005,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2005,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2005,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2005,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2005,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2005,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2005,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2005,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2005,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2005,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2005,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
pak,2005,0,0,0,0,0,0,0,0,0,0,vehicle
per,2005,0,0,0,0,0,0,0,0,0,0,vehicle
phl,2005,0,0,0,0,0,0,0,0,0,0,vehicle
pol,2005,0,0,0,0,0,0,0,0,0,0,vehicle
prk,2005,0,0,0,0,0,0,0,0,0,0,vehicle
prt,2005,0,0,0,0,0,0,0,0,0,0,vehicle
pry,2005,0,0,0,0,0,0,0,0,0,0,vehicle
qat,2005,0,0,0,0,0,0,0,0,0,0,vehicle
rom,2005,0,0,0,0,0,0,0,0,0,0,vehicle
rus,2005,0,0,0,0,0,0,0,0,0,0,vehicle
sau,2005,0,0,0,0,0,0,0,0,0,0,vehicle
sgp,2005,0,0,0,0,0,0,0,0,0,0,vehicle
slv,2005,0,0,0,0,0,0,0,0,0,0,vehicle
srb,2005,0,0,0,0,0,0,0,0,0,0,vehicle
svk,2005,0,0,0,0,0,0,0,0,0,0,vehicle
svn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
swe,2005,0,0,0,0,0,0,0,0,0,0,vehicle
syr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
tha,2005,0,0,0,0,0,0,0,0,0,0,vehicle
tto,2005,0,0,0,0,0,0,0,0,0,0,vehicle
tun,2005,0,0,0,0,0,0,0,0,0,0,vehicle
tur,2005,0,0,0,0,0,0,0,0,0,0,vehicle
twn,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ukr,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ury,2005,0,0,0,0,0,0,0,0,0,0,vehicle
usa,2005,0,0,0,0,0,0,0,0,0,0,vehicle
uzb,2005,0,0,0,0,0,0,0,0,0,0,vehicle
ven,2005,0,0,0,0,0,0,0,0,0,0,vehicle
vnm,2005,0,0,0,0,0,0,0,0,0,0,vehicle
zaf,2005,0,0,0,0,0,0,0,0,0,0,vehicle
alb,2006,0,0,0,0,0,0,0,0,0,0,vehicle
are,2006,0,0,0,0,0,0,0,0,0,0,vehicle
arg,2006,0,0,0,0,0,0,0,0,0,0,vehicle
aus,2006,0,0,0,0,0,0,0,0,0,0,vehicle
aut,2006,0,0,0,0,0,0,0,0,0,0,vehicle
aze,2006,0,0,0,0,0,0,0,0,0,0,vehicle
bel,2006,0,0,0,0,0,0,0,0,0,0,vehicle
bgd,2006,0,0,0,0,0,0,0,0,0,0,vehicle
bgr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
bih,2006,0,0,0,0,0,0,0,0,0,0,vehicle
blr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
bra,2006,0,0,0,0,0,0,0,0,0,0,vehicle
can,2006,0,0,0,0,0,0,0,0,0,0,vehicle
che,2006,0,0,0,0,0,0,0,0,0,0,vehicle
chl,2006,0,0,0,0,0,0,0,0,0,0,vehicle
chn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
col,2006,0,0,0,0,0,0,0,0,0,0,vehicle
cub,2006,0,0,0,0,0,0,0,0,0,0,vehicle
cze,2006,0,0,0,0,0,0,0,0,0,0,vehicle
deu,2006,0,0,0,0,0,0,0,0,0,0,vehicle
dnk,2006,0,0,0,0,0,0,0,0,0,0,vehicle
dom,2006,0,0,0,0,0,0,0,0,0,0,vehicle
dza,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ecu,2006,0,0,0,0,0,0,0,0,0,0,vehicle
egy,2006,0,0,0,0,0,0,0,0,0,0,vehicle
esp,2006,0,0,0,0,0,0,0,0,0,0,vehicle
est,2006,0,0,0,0,0,0,0,0,0,0,vehicle
fin,2006,0,0,0,0,0,0,0,0,0,0,vehicle
fra,2006,0,0,0,0,0,0,0,0,0,0,vehicle
gbr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
gha,2006,0,0,0,0,0,0,0,0,0,0,vehicle
grc,2006,0,0,0,0,0,0,0,0,0,0,vehicle
gtm,2006,0,0,0,0,0,0,0,0,0,0,vehicle
hrv,2006,0,0,0,0,0,0,0,0,0,0,vehicle
hun,2006,0,0,0,0,0,0,0,0,0,0,vehicle
idn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ind,2006,0,0,0,0,0,0,0,0,0,0,vehicle
irl,2006,0,0,0,0,0,0,0,0,0,0,vehicle
irn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
isr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ita,2006,0,0,0,0,0,0,0,0,0,0,vehicle
jor,2006,0,0,0,0,0,0,0,0,0,0,vehicle
jpn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
kaz,2006,0,0,0,0,0,0,0,0,0,0,vehicle
ken,2006,0,0,0,0,0,0,0,0,0,0,vehicle
kor,2006,0,0,0,0,0,0,0,0,0,0,vehicle
lby,2006,0,0,0,0,0,0,0,0,0,0,vehicle
lka,2006,0,0,0,0,0,0,0,0,0,0,vehicle
lux,2006,0,0,0,0,0,0,0,0,0,0,vehicle
lva,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mar,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mda,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mex,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mkd,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mmr,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mne,2006,0,0,0,0,0,0,0,0,0,0,vehicle
mys,2006,0,0,0,0,0,0,0,0,0,0,vehicle
nga,2006,0,0,0,0,0,0,0,0,0,0,vehicle
nld,2006,0,0,0,0,0,0,0,0,0,0,vehicle
nor,2006,0,0,0,0,0,0,0,0,0,0,vehicle
nzl,2006,0,0,0,0,0,0,0,0,0,0,vehicle
omn,2006,0,0,0,0,0,0,0,0,0,0,vehicle
