# File: parts_prod.csv
# Title: parts production by country and sector
# Units: numbers
# Description: dummy
# Source:  to be changed
# Column types: cinnnnnnnc
# ----------
iso,year,Bodies,Chassi,Seat,Engine,Electrical equipment,others,Battery,unit_prod
prt,2013,0,0,0,0,0,0,0,number
pry,2013,0,0,0,0,0,0,0,number
qat,2013,0,0,0,0,0,0,0,number
rom,2013,0,0,0,0,0,0,0,number
rus,2013,0,0,0,0,0,0,0,number
sau,2013,0,0,0,0,0,0,0,number
sgp,2013,0,0,0,0,0,0,0,number
slv,2013,0,0,0,0,0,0,0,number
srb,2013,0,0,0,0,0,0,0,number
svk,2013,0,0,0,0,0,0,0,number
svn,2013,0,0,0,0,0,0,0,number
swe,2013,0,0,0,0,0,0,0,number
syr,2013,0,0,0,0,0,0,0,number
tha,2013,0,0,0,0,0,0,0,number
tto,2013,0,0,0,0,0,0,0,number
tun,2013,0,0,0,0,0,0,0,number
tur,2013,0,0,0,0,0,0,0,number
twn,2013,0,0,0,0,0,0,0,number
ukr,2013,0,0,0,0,0,0,0,number
ury,2013,0,0,0,0,0,0,0,number
usa,2013,0,0,0,0,0,0,0,number
uzb,2013,0,0,0,0,0,0,0,number
ven,2013,0,0,0,0,0,0,0,number
vnm,2013,0,0,0,0,0,0,0,number
zaf,2013,0,0,0,0,0,0,0,number
alb,2014,0,0,0,0,0,0,0,number
are,2014,0,0,0,0,0,0,0,number
arg,2014,0,0,0,0,0,0,0,number
aus,2014,0,0,0,0,0,0,0,number
aut,2014,0,0,0,0,0,0,0,number
aze,2014,0,0,0,0,0,0,0,number
bel,2014,0,0,0,0,0,0,0,number
bgd,2014,0,0,0,0,0,0,0,number
bgr,2014,0,0,0,0,0,0,0,number
bih,2014,0,0,0,0,0,0,0,number
blr,2014,0,0,0,0,0,0,0,number
bra,2014,0,0,0,0,0,0,0,number
can,2014,0,0,0,0,0,0,0,number
che,2014,0,0,0,0,0,0,0,number
chl,2014,0,0,0,0,0,0,0,number
chn,2014,0,0,0,0,0,0,0,number
col,2014,0,0,0,0,0,0,0,number
cub,2014,0,0,0,0,0,0,0,number
cze,2014,0,0,0,0,0,0,0,number
deu,2014,0,0,0,0,0,0,0,number
dnk,2014,0,0,0,0,0,0,0,number
dom,2014,0,0,0,0,0,0,0,number
dza,2014,0,0,0,0,0,0,0,number
ecu,2014,0,0,0,0,0,0,0,number
egy,2014,0,0,0,0,0,0,0,number
esp,2014,0,0,0,0,0,0,0,number
est,2014,0,0,0,0,0,0,0,number
fin,2014,0,0,0,0,0,0,0,number
fra,2014,0,0,0,0,0,0,0,number
gbr,2014,0,0,0,0,0,0,0,number
gha,2014,0,0,0,0,0,0,0,number
grc,2014,0,0,0,0,0,0,0,number
gtm,2014,0,0,0,0,0,0,0,number
hrv,2014,0,0,0,0,0,0,0,number
hun,2014,0,0,0,0,0,0,0,number
idn,2014,0,0,0,0,0,0,0,number
ind,2014,0,0,0,0,0,0,0,number
irl,2014,0,0,0,0,0,0,0,number
irn,2014,0,0,0,0,0,0,0,number
isr,2014,0,0,0,0,0,0,0,number
ita,2014,0,0,0,0,0,0,0,number
jor,2014,0,0,0,0,0,0,0,number
jpn,2014,0,0,0,0,0,0,0,number
kaz,2014,0,0,0,0,0,0,0,number
ken,2014,0,0,0,0,0,0,0,number
kor,2014,0,0,0,0,0,0,0,number
lby,2014,0,0,0,0,0,0,0,number
lka,2014,0,0,0,0,0,0,0,number
lux,2014,0,0,0,0,0,0,0,number
lva,2014,0,0,0,0,0,0,0,number
mar,2014,0,0,0,0,0,0,0,number
mda,2014,0,0,0,0,0,0,0,number
mex,2014,0,0,0,0,0,0,0,number
mkd,2014,0,0,0,0,0,0,0,number
mmr,2014,0,0,0,0,0,0,0,number
mne,2014,0,0,0,0,0,0,0,number
mys,2014,0,0,0,0,0,0,0,number
nga,2014,0,0,0,0,0,0,0,number
nld,2014,0,0,0,0,0,0,0,number
nor,2014,0,0,0,0,0,0,0,number
nzl,2014,0,0,0,0,0,0,0,number
omn,2014,0,0,0,0,0,0,0,number
pak,2014,0,0,0,0,0,0,0,number
per,2014,0,0,0,0,0,0,0,number
phl,2014,0,0,0,0,0,0,0,number
pol,2014,0,0,0,0,0,0,0,number
prk,2014,0,0,0,0,0,0,0,number
prt,2014,0,0,0,0,0,0,0,number
pry,2014,0,0,0,0,0,0,0,number
qat,2014,0,0,0,0,0,0,0,number
rom,2014,0,0,0,0,0,0,0,number
rus,2014,0,0,0,0,0,0,0,number
sau,2014,0,0,0,0,0,0,0,number
sgp,2014,0,0,0,0,0,0,0,number
slv,2014,0,0,0,0,0,0,0,number
srb,2014,0,0,0,0,0,0,0,number
svk,2014,0,0,0,0,0,0,0,number
svn,2014,0,0,0,0,0,0,0,number
swe,2014,0,0,0,0,0,0,0,number
syr,2014,0,0,0,0,0,0,0,number
tha,2014,0,0,0,0,0,0,0,number
tto,2014,0,0,0,0,0,0,0,number
tun,2014,0,0,0,0,0,0,0,number
tur,2014,0,0,0,0,0,0,0,number
twn,2014,0,0,0,0,0,0,0,number
ukr,2014,0,0,0,0,0,0,0,number
ury,2014,0,0,0,0,0,0,0,number
usa,2014,0,0,0,0,0,0,0,number
uzb,2014,0,0,0,0,0,0,0,number
ven,2014,0,0,0,0,0,0,0,number
vnm,2014,0,0,0,0,0,0,0,number
zaf,2014,0,0,0,0,0,0,0,number
alb,2015,0,0,0,0,0,0,0,number
are,2015,0,0,0,0,0,0,0,number
arg,2015,0,0,0,0,0,0,0,number
aus,2015,0,0,0,0,0,0,0,number
aut,2015,0,0,0,0,0,0,0,number
aze,2015,0,0,0,0,0,0,0,number
bel,2015,0,0,0,0,0,0,0,number
bgd,2015,0,0,0,0,0,0,0,number
bgr,2015,0,0,0,0,0,0,0,number
bih,2015,0,0,0,0,0,0,0,number
blr,2015,0,0,0,0,0,0,0,number
bra,2015,0,0,0,0,0,0,0,number
can,2015,0,0,0,0,0,0,0,number
che,2015,0,0,0,0,0,0,0,number
chl,2015,0,0,0,0,0,0,0,number
chn,2015,0,0,0,0,0,0,0,number
col,2015,0,0,0,0,0,0,0,number
cub,2015,0,0,0,0,0,0,0,number
cze,2015,0,0,0,0,0,0,0,number
deu,2015,0,0,0,0,0,0,0,number
dnk,2015,0,0,0,0,0,0,0,number
dom,2015,0,0,0,0,0,0,0,number
dza,2015,0,0,0,0,0,0,0,number
ecu,2015,0,0,0,0,0,0,0,number
egy,2015,0,0,0,0,0,0,0,number
esp,2015,0,0,0,0,0,0,0,number
est,2015,0,0,0,0,0,0,0,number
fin,2015,0,0,0,0,0,0,0,number
fra,2015,0,0,0,0,0,0,0,number
gbr,2015,0,0,0,0,0,0,0,number
gha,2015,0,0,0,0,0,0,0,number
grc,2015,0,0,0,0,0,0,0,number
gtm,2015,0,0,0,0,0,0,0,number
hrv,2015,0,0,0,0,0,0,0,number
hun,2015,0,0,0,0,0,0,0,number
idn,2015,0,0,0,0,0,0,0,number
ind,2015,5806911.035,11537869,31321010.67,1363758.714,713011.8333,5279380960,40000,number
irl,2015,0,0,0,0,0,0,0,number
irn,2015,0,0,0,0,0,0,0,number
isr,2015,0,0,0,0,0,0,0,number
ita,2015,0,0,0,0,0,0,0,number
jor,2015,0,0,0,0,0,0,0,number
jpn,2015,0,0,0,0,0,0,0,number
kaz,2015,0,0,0,0,0,0,0,number
ken,2015,0,0,0,0,0,0,0,number
kor,2015,0,0,0,0,0,0,0,number
lby,2015,0,0,0,0,0,0,0,number
lka,2015,0,0,0,0,0,0,0,number
lux,2015,0,0,0,0,0,0,0,number
lva,2015,0,0,0,0,0,0,0,number
mar,2015,0,0,0,0,0,0,0,number
mda,2015,0,0,0,0,0,0,0,number
mex,2015,0,0,0,0,0,0,0,number
mkd,2015,0,0,0,0,0,0,0,number
mmr,2015,0,0,0,0,0,0,0,number
mne,2015,0,0,0,0,0,0,0,number
mys,2015,0,0,0,0,0,0,0,number
nga,2015,0,0,0,0,0,0,0,number
nld,2015,0,0,0,0,0,0,0,number
nor,2015,0,0,0,0,0,0,0,number
nzl,2015,0,0,0,0,0,0,0,number
omn,2015,0,0,0,0,0,0,0,number
pak,2015,0,0,0,0,0,0,0,number
per,2015,0,0,0,0,0,0,0,number
phl,2015,0,0,0,0,0,0,0,number
pol,2015,0,0,0,0,0,0,0,number
prk,2015,0,0,0,0,0,0,0,number
prt,2015,0,0,0,0,0,0,0,number
pry,2015,0,0,0,0,0,0,0,number
qat,2015,0,0,0,0,0,0,0,number
rom,2015,0,0,0,0,0,0,0,number
rus,2015,0,0,0,0,0,0,0,number
sau,2015,0,0,0,0,0,0,0,number
sgp,2015,0,0,0,0,0,0,0,number
slv,2015,0,0,0,0,0,0,0,number
srb,2015,0,0,0,0,0,0,0,number
svk,2015,0,0,0,0,0,0,0,number
svn,2015,0,0,0,0,0,0,0,number
swe,2015,0,0,0,0,0,0,0,number
syr,2015,0,0,0,0,0,0,0,number
tha,2015,0,0,0,0,0,0,0,number
tto,2015,0,0,0,0,0,0,0,number
tun,2015,0,0,0,0,0,0,0,number
tur,2015,0,0,0,0,0,0,0,number
twn,2015,0,0,0,0,0,0,0,number
ukr,2015,0,0,0,0,0,0,0,number
ury,2015,0,0,0,0,0,0,0,number
usa,2015,0,0,0,0,0,0,0,number
uzb,2015,0,0,0,0,0,0,0,number
ven,2015,0,0,0,0,0,0,0,number
vnm,2015,0,0,0,0,0,0,0,number
zaf,2015,0,0,0,0,0,0,0,number
ago,1971,0,0,0,0,0,0,0,number
ago,1972,0,0,0,0,0,0,0,number
ago,1973,0,0,0,0,0,0,0,number
ago,1974,0,0,0,0,0,0,0,number
ago,1975,0,0,0,0,0,0,0,number
ago,1976,0,0,0,0,0,0,0,number
ago,1977,0,0,0,0,0,0,0,number
ago,1978,0,0,0,0,0,0,0,number
ago,1979,0,0,0,0,0,0,0,number
ago,1980,0,0,0,0,0,0,0,number
ago,1981,0,0,0,0,0,0,0,number
ago,1982,0,0,0,0,0,0,0,number
ago,1983,0,0,0,0,0,0,0,number
ago,1984,0,0,0,0,0,0,0,number
ago,1985,0,0,0,0,0,0,0,number
ago,1986,0,0,0,0,0,0,0,number
ago,1987,0,0,0,0,0,0,0,number
ago,1988,0,0,0,0,0,0,0,number
ago,1989,0,0,0,0,0,0,0,number
ago,1990,0,0,0,0,0,0,0,number
ago,1991,0,0,0,0,0,0,0,number
ago,1992,0,0,0,0,0,0,0,number
ago,1993,0,0,0,0,0,0,0,number
ago,1994,0,0,0,0,0,0,0,number
ago,1995,0,0,0,0,0,0,0,number
ago,1996,0,0,0,0,0,0,0,number
ago,1997,0,0,0,0,0,0,0,number
ago,1998,0,0,0,0,0,0,0,number
ago,1999,0,0,0,0,0,0,0,number
ago,2000,0,0,0,0,0,0,0,number
ago,2001,0,0,0,0,0,0,0,number
ago,2002,0,0,0,0,0,0,0,number
ago,2003,0,0,0,0,0,0,0,number
ago,2004,0,0,0,0,0,0,0,number
ago,2005,0,0,0,0,0,0,0,number
ago,2006,0,0,0,0,0,0,0,number
ago,2007,0,0,0,0,0,0,0,number
ago,2008,0,0,0,0,0,0,0,number
ago,2009,0,0,0,0,0,0,0,number
ago,2010,0,0,0,0,0,0,0,number
ago,2011,0,0,0,0,0,0,0,number
ago,2012,0,0,0,0,0,0,0,number
ago,2013,0,0,0,0,0,0,0,number
ago,2014,0,0,0,0,0,0,0,number
ago,2015,0,0,0,0,0,0,0,number
